user_id,playlist_id,num_of_musics,num_of_musics_with_mbid,danceability,gender,genre_dortmund,genre_electronic,genre_rosamerica,genre_tzanetakis,ismir04_rhythm,mood_acoustic,mood_aggressive,mood_electronic,mood_happy,mood_party,mood_relaxed,mood_sad,moods_mirex,timbre,tonal_atonal,voice_instrumental
14844,15392,8,5,"[('not_danceable', 3), ('danceable', 2)]","[('female', 3), ('male', 2)]","[('electronic', 3), ('folkcountry', 2)]","[('ambient', 5)]","[('roc', 2), ('rhy', 1), ('hip', 1), ('pop', 1)]","[('jaz', 3), ('roc', 1), ('pop', 1)]","[('Tango', 2), ('VienneseWaltz', 1), ('Rumba-International', 1), ('ChaChaCha', 1)]","[('not_acoustic', 3), ('acoustic', 2)]","[('not_aggressive', 4), ('aggressive', 1)]","[('not_electronic', 4), ('electronic', 1)]","[('happy', 3), ('not_happy', 2)]","[('not_party', 4), ('party', 1)]","[('not_relaxed', 3), ('relaxed', 2)]","[('not_sad', 3), ('sad', 2)]","[('Cluster5', 3), ('Cluster3', 2)]","[('bright', 3), ('dark', 2)]","[('tonal', 3), ('atonal', 2)]","[('voice', 3), ('instrumental', 2)]"
451,28239,11,6,"[('not_danceable', 6)]","[('male', 3), ('female', 3)]","[('folkcountry', 4), ('electronic', 2)]","[('ambient', 6)]","[('rhy', 2), ('pop', 2), ('jaz', 1), ('cla', 1)]","[('jaz', 6)]","[('Tango', 3), ('VienneseWaltz', 2), ('ChaChaCha', 1)]","[('acoustic', 6)]","[('not_aggressive', 6)]","[('not_electronic', 6)]","[('not_happy', 3), ('happy', 3)]","[('not_party', 6)]","[('relaxed', 4), ('not_relaxed', 2)]","[('sad', 6)]","[('Cluster2', 3), ('Cluster3', 3)]","[('bright', 6)]","[('tonal', 6)]","[('voice', 5), ('instrumental', 1)]"
24066,26157,7,5,"[('danceable', 3), ('not_danceable', 2)]","[('female', 3), ('male', 2)]","[('electronic', 5)]","[('ambient', 5)]","[('roc', 2), ('hip', 1), ('rhy', 1), ('pop', 1)]","[('jaz', 4), ('roc', 1)]","[('Tango', 3), ('ChaChaCha', 2)]","[('not_acoustic', 5)]","[('not_aggressive', 4), ('aggressive', 1)]","[('not_electronic', 3), ('electronic', 2)]","[('not_happy', 3), ('happy', 2)]","[('not_party', 5)]","[('relaxed', 4), ('not_relaxed', 1)]","[('not_sad', 5)]","[('Cluster5', 4), ('Cluster2', 1)]","[('bright', 3), ('dark', 2)]","[('atonal', 3), ('tonal', 2)]","[('instrumental', 3), ('voice', 2)]"
17843,28521,12,6,"[('danceable', 3), ('not_danceable', 3)]","[('female', 4), ('male', 2)]","[('electronic', 6)]","[('ambient', 4), ('trance', 2)]","[('hip', 2), ('rhy', 1), ('dan', 1), ('roc', 1), ('pop', 1)]","[('jaz', 6)]","[('ChaChaCha', 3), ('Tango', 2), ('Samba', 1)]","[('not_acoustic', 4), ('acoustic', 2)]","[('not_aggressive', 5), ('aggressive', 1)]","[('electronic', 4), ('not_electronic', 2)]","[('not_happy', 4), ('happy', 2)]","[('not_party', 5), ('party', 1)]","[('relaxed', 4), ('not_relaxed', 2)]","[('not_sad', 5), ('sad', 1)]","[('Cluster5', 5), ('Cluster2', 1)]","[('bright', 4), ('dark', 2)]","[('atonal', 4), ('tonal', 2)]","[('instrumental', 4), ('voice', 2)]"
27469,33312,10,5,"[('danceable', 3), ('not_danceable', 2)]","[('female', 3), ('male', 2)]","[('electronic', 5)]","[('trance', 2), ('ambient', 2), ('house', 1)]","[('roc', 2), ('rhy', 1), ('cla', 1), ('pop', 1)]","[('jaz', 5)]","[('ChaChaCha', 3), ('VienneseWaltz', 1), ('Waltz', 1)]","[('not_acoustic', 4), ('acoustic', 1)]","[('not_aggressive', 3), ('aggressive', 2)]","[('not_electronic', 3), ('electronic', 2)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 3), ('party', 2)]","[('not_relaxed', 3), ('relaxed', 2)]","[('not_sad', 4), ('sad', 1)]","[('Cluster5', 3), ('Cluster3', 2)]","[('dark', 3), ('bright', 2)]","[('atonal', 4), ('tonal', 1)]","[('instrumental', 3), ('voice', 2)]"
19131,25291,20,8,"[('danceable', 5), ('not_danceable', 3)]","[('male', 6), ('female', 2)]","[('electronic', 6), ('rock', 2)]","[('trance', 4), ('house', 2), ('ambient', 1), ('dnb', 1)]","[('roc', 6), ('hip', 2)]","[('jaz', 7), ('roc', 1)]","[('ChaChaCha', 4), ('VienneseWaltz', 2), ('Jive', 1), ('Tango', 1)]","[('not_acoustic', 8)]","[('aggressive', 7), ('not_aggressive', 1)]","[('electronic', 4), ('not_electronic', 4)]","[('not_happy', 7), ('happy', 1)]","[('party', 5), ('not_party', 3)]","[('not_relaxed', 7), ('relaxed', 1)]","[('not_sad', 8)]","[('Cluster5', 6), ('Cluster3', 1), ('Cluster1', 1)]","[('dark', 6), ('bright', 2)]","[('atonal', 5), ('tonal', 3)]","[('voice', 5), ('instrumental', 3)]"
5390,29815,16,8,"[('danceable', 4), ('not_danceable', 4)]","[('male', 5), ('female', 3)]","[('electronic', 7), ('rock', 1)]","[('trance', 3), ('house', 2), ('ambient', 2), ('dnb', 1)]","[('roc', 3), ('dan', 2), ('hip', 1), ('cla', 1), ('pop', 1)]","[('jaz', 8)]","[('ChaChaCha', 3), ('Tango', 2), ('Jive', 1), ('VienneseWaltz', 1), ('Samba', 1)]","[('not_acoustic', 7), ('acoustic', 1)]","[('not_aggressive', 5), ('aggressive', 3)]","[('electronic', 4), ('not_electronic', 4)]","[('not_happy', 5), ('happy', 3)]","[('not_party', 5), ('party', 3)]","[('not_relaxed', 5), ('relaxed', 3)]","[('not_sad', 7), ('sad', 1)]","[('Cluster5', 6), ('Cluster2', 1), ('Cluster3', 1)]","[('dark', 5), ('bright', 3)]","[('atonal', 6), ('tonal', 2)]","[('voice', 6), ('instrumental', 2)]"
9052,8431,11,5,"[('not_danceable', 3), ('danceable', 2)]","[('female', 4), ('male', 1)]","[('electronic', 5)]","[('house', 2), ('ambient', 2), ('trance', 1)]","[('hip', 2), ('dan', 1), ('roc', 1), ('pop', 1)]","[('jaz', 5)]","[('ChaChaCha', 3), ('VienneseWaltz', 1), ('Rumba-American', 1)]","[('not_acoustic', 5)]","[('not_aggressive', 4), ('aggressive', 1)]","[('electronic', 4), ('not_electronic', 1)]","[('not_happy', 5)]","[('not_party', 3), ('party', 2)]","[('not_relaxed', 3), ('relaxed', 2)]","[('not_sad', 5)]","[('Cluster5', 5)]","[('dark', 3), ('bright', 2)]","[('atonal', 4), ('tonal', 1)]","[('instrumental', 4), ('voice', 1)]"
6843,5303,8,5,"[('danceable', 3), ('not_danceable', 2)]","[('male', 3), ('female', 2)]","[('electronic', 5)]","[('ambient', 4), ('trance', 1)]","[('hip', 2), ('rhy', 2), ('pop', 1)]","[('roc', 2), ('jaz', 2), ('hip', 1)]","[('Tango', 3), ('Rumba-American', 1), ('VienneseWaltz', 1)]","[('not_acoustic', 4), ('acoustic', 1)]","[('not_aggressive', 5)]","[('electronic', 3), ('not_electronic', 2)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 5)]","[('relaxed', 5)]","[('not_sad', 4), ('sad', 1)]","[('Cluster5', 3), ('Cluster3', 1), ('Cluster4', 1)]","[('dark', 5)]","[('atonal', 5)]","[('instrumental', 3), ('voice', 2)]"
5823,10150,12,7,"[('not_danceable', 5), ('danceable', 2)]","[('female', 5), ('male', 2)]","[('electronic', 7)]","[('ambient', 4), ('trance', 2), ('techno', 1)]","[('roc', 3), ('hip', 2), ('pop', 2)]","[('jaz', 7)]","[('ChaChaCha', 3), ('Rumba-American', 2), ('Tango', 2)]","[('not_acoustic', 7)]","[('not_aggressive', 6), ('aggressive', 1)]","[('electronic', 6), ('not_electronic', 1)]","[('not_happy', 5), ('happy', 2)]","[('not_party', 5), ('party', 2)]","[('relaxed', 5), ('not_relaxed', 2)]","[('not_sad', 7)]","[('Cluster5', 7)]","[('dark', 5), ('bright', 2)]","[('atonal', 5), ('tonal', 2)]","[('instrumental', 5), ('voice', 2)]"
22702,25229,15,8,"[('not_danceable', 6), ('danceable', 2)]","[('male', 5), ('female', 3)]","[('electronic', 8)]","[('ambient', 5), ('house', 1), ('trance', 1), ('dnb', 1)]","[('hip', 2), ('rhy', 2), ('roc', 2), ('cla', 1), ('pop', 1)]","[('jaz', 6), ('hip', 1), ('roc', 1)]","[('Tango', 3), ('ChaChaCha', 3), ('VienneseWaltz', 1), ('Rumba-International', 1)]","[('not_acoustic', 5), ('acoustic', 3)]","[('not_aggressive', 6), ('aggressive', 2)]","[('electronic', 5), ('not_electronic', 3)]","[('not_happy', 7), ('happy', 1)]","[('not_party', 6), ('party', 2)]","[('relaxed', 6), ('not_relaxed', 2)]","[('not_sad', 5), ('sad', 3)]","[('Cluster5', 6), ('Cluster3', 2)]","[('dark', 4), ('bright', 4)]","[('atonal', 7), ('tonal', 1)]","[('instrumental', 5), ('voice', 3)]"
27766,32655,7,6,"[('danceable', 3), ('not_danceable', 3)]","[('male', 4), ('female', 2)]","[('electronic', 6)]","[('trance', 3), ('ambient', 2), ('house', 1)]","[('roc', 5), ('rhy', 1)]","[('jaz', 6)]","[('VienneseWaltz', 4), ('ChaChaCha', 2)]","[('not_acoustic', 6)]","[('not_aggressive', 4), ('aggressive', 2)]","[('not_electronic', 4), ('electronic', 2)]","[('not_happy', 3), ('happy', 3)]","[('party', 3), ('not_party', 3)]","[('not_relaxed', 3), ('relaxed', 3)]","[('not_sad', 6)]","[('Cluster5', 5), ('Cluster2', 1)]","[('dark', 3), ('bright', 3)]","[('atonal', 3), ('tonal', 3)]","[('instrumental', 3), ('voice', 3)]"
22409,23862,17,5,"[('not_danceable', 3), ('danceable', 2)]","[('female', 4), ('male', 1)]","[('electronic', 5)]","[('ambient', 3), ('house', 1), ('trance', 1)]","[('pop', 2), ('rhy', 1), ('roc', 1), ('jaz', 1)]","[('jaz', 5)]","[('Rumba-American', 2), ('VienneseWaltz', 1), ('Tango', 1), ('ChaChaCha', 1)]","[('not_acoustic', 5)]","[('not_aggressive', 5)]","[('electronic', 4), ('not_electronic', 1)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 3), ('party', 2)]","[('relaxed', 3), ('not_relaxed', 2)]","[('not_sad', 3), ('sad', 2)]","[('Cluster3', 2), ('Cluster5', 2), ('Cluster2', 1)]","[('bright', 3), ('dark', 2)]","[('tonal', 3), ('atonal', 2)]","[('instrumental', 3), ('voice', 2)]"
22344,26244,6,5,"[('not_danceable', 3), ('danceable', 2)]","[('male', 4), ('female', 1)]","[('electronic', 3), ('alternative', 2)]","[('ambient', 3), ('house', 1), ('trance', 1)]","[('roc', 3), ('rhy', 1), ('pop', 1)]","[('jaz', 5)]","[('Tango', 3), ('VienneseWaltz', 1), ('ChaChaCha', 1)]","[('not_acoustic', 3), ('acoustic', 2)]","[('not_aggressive', 4), ('aggressive', 1)]","[('not_electronic', 4), ('electronic', 1)]","[('not_happy', 3), ('happy', 2)]","[('not_party', 4), ('party', 1)]","[('relaxed', 3), ('not_relaxed', 2)]","[('not_sad', 3), ('sad', 2)]","[('Cluster5', 3), ('Cluster2', 1), ('Cluster4', 1)]","[('bright', 4), ('dark', 1)]","[('tonal', 4), ('atonal', 1)]","[('voice', 3), ('instrumental', 2)]"
10837,32799,11,6,"[('not_danceable', 5), ('danceable', 1)]","[('female', 5), ('male', 1)]","[('electronic', 6)]","[('ambient', 3), ('trance', 2), ('house', 1)]","[('roc', 3), ('hip', 2), ('jaz', 1)]","[('jaz', 6)]","[('VienneseWaltz', 2), ('Tango', 2), ('ChaChaCha', 2)]","[('not_acoustic', 6)]","[('not_aggressive', 4), ('aggressive', 2)]","[('electronic', 6)]","[('not_happy', 5), ('happy', 1)]","[('party', 3), ('not_party', 3)]","[('not_relaxed', 3), ('relaxed', 3)]","[('not_sad', 6)]","[('Cluster5', 6)]","[('dark', 5), ('bright', 1)]","[('atonal', 4), ('tonal', 2)]","[('instrumental', 4), ('voice', 2)]"
25733,34678,8,5,"[('not_danceable', 3), ('danceable', 2)]","[('female', 3), ('male', 2)]","[('electronic', 5)]","[('trance', 2), ('ambient', 2), ('techno', 1)]","[('roc', 4), ('hip', 1)]","[('jaz', 5)]","[('VienneseWaltz', 2), ('Rumba-American', 2), ('ChaChaCha', 1)]","[('not_acoustic', 5)]","[('not_aggressive', 4), ('aggressive', 1)]","[('electronic', 3), ('not_electronic', 2)]","[('not_happy', 3), ('happy', 2)]","[('not_party', 4), ('party', 1)]","[('not_relaxed', 3), ('relaxed', 2)]","[('not_sad', 4), ('sad', 1)]","[('Cluster3', 2), ('Cluster5', 2), ('Cluster4', 1)]","[('dark', 3), ('bright', 2)]","[('atonal', 3), ('tonal', 2)]","[('voice', 3), ('instrumental', 2)]"
1956,754,7,5,"[('not_danceable', 5)]","[('female', 4), ('male', 1)]","[('electronic', 5)]","[('ambient', 3), ('trance', 1), ('techno', 1)]","[('roc', 2), ('rhy', 1), ('hip', 1), ('jaz', 1)]","[('jaz', 4), ('pop', 1)]","[('Rumba-American', 3), ('Tango', 1), ('ChaChaCha', 1)]","[('not_acoustic', 4), ('acoustic', 1)]","[('not_aggressive', 5)]","[('electronic', 4), ('not_electronic', 1)]","[('not_happy', 3), ('happy', 2)]","[('not_party', 5)]","[('relaxed', 5)]","[('not_sad', 4), ('sad', 1)]","[('Cluster5', 4), ('Cluster3', 1)]","[('dark', 4), ('bright', 1)]","[('atonal', 5)]","[('instrumental', 5)]"
5038,7870,14,6,"[('not_danceable', 6)]","[('male', 3), ('female', 3)]","[('electronic', 5), ('folkcountry', 1)]","[('ambient', 6)]","[('cla', 4), ('pop', 2)]","[('jaz', 6)]","[('VienneseWaltz', 4), ('Tango', 2)]","[('acoustic', 6)]","[('not_aggressive', 6)]","[('not_electronic', 5), ('electronic', 1)]","[('not_happy', 5), ('happy', 1)]","[('not_party', 6)]","[('relaxed', 6)]","[('sad', 6)]","[('Cluster3', 5), ('Cluster2', 1)]","[('bright', 4), ('dark', 2)]","[('tonal', 4), ('atonal', 2)]","[('instrumental', 4), ('voice', 2)]"
21817,23153,15,6,"[('not_danceable', 5), ('danceable', 1)]","[('male', 3), ('female', 3)]","[('electronic', 5), ('alternative', 1)]","[('ambient', 5), ('trance', 1)]","[('roc', 3), ('hip', 1), ('rhy', 1), ('dan', 1)]","[('jaz', 5), ('roc', 1)]","[('Tango', 2), ('Rumba-American', 1), ('VienneseWaltz', 1), ('Waltz', 1), ('ChaChaCha', 1)]","[('not_acoustic', 5), ('acoustic', 1)]","[('not_aggressive', 5), ('aggressive', 1)]","[('electronic', 4), ('not_electronic', 2)]","[('not_happy', 3), ('happy', 3)]","[('not_party', 5), ('party', 1)]","[('relaxed', 5), ('not_relaxed', 1)]","[('not_sad', 6)]","[('Cluster5', 4), ('Cluster2', 1), ('Cluster3', 1)]","[('dark', 4), ('bright', 2)]","[('atonal', 4), ('tonal', 2)]","[('instrumental', 4), ('voice', 2)]"
21106,21907,14,6,"[('not_danceable', 4), ('danceable', 2)]","[('female', 5), ('male', 1)]","[('electronic', 6)]","[('ambient', 6)]","[('hip', 3), ('rhy', 1), ('jaz', 1), ('pop', 1)]","[('jaz', 5), ('roc', 1)]","[('ChaChaCha', 3), ('Rumba-American', 1), ('VienneseWaltz', 1), ('Tango', 1)]","[('not_acoustic', 4), ('acoustic', 2)]","[('not_aggressive', 6)]","[('electronic', 6)]","[('not_happy', 5), ('happy', 1)]","[('not_party', 6)]","[('relaxed', 4), ('not_relaxed', 2)]","[('sad', 4), ('not_sad', 2)]","[('Cluster3', 3), ('Cluster4', 2), ('Cluster5', 1)]","[('dark', 5), ('bright', 1)]","[('atonal', 3), ('tonal', 3)]","[('voice', 4), ('instrumental', 2)]"
2357,3451,9,5,"[('not_danceable', 3), ('danceable', 2)]","[('female', 4), ('male', 1)]","[('electronic', 5)]","[('ambient', 4), ('house', 1)]","[('rhy', 4), ('pop', 1)]","[('jaz', 5)]","[('VienneseWaltz', 4), ('Rumba-American', 1)]","[('not_acoustic', 3), ('acoustic', 2)]","[('not_aggressive', 5)]","[('electronic', 3), ('not_electronic', 2)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 5)]","[('relaxed', 5)]","[('not_sad', 3), ('sad', 2)]","[('Cluster3', 2), ('Cluster5', 2), ('Cluster2', 1)]","[('dark', 3), ('bright', 2)]","[('atonal', 3), ('tonal', 2)]","[('instrumental', 3), ('voice', 2)]"
16416,16269,15,8,"[('danceable', 5), ('not_danceable', 3)]","[('female', 5), ('male', 3)]","[('electronic', 5), ('rock', 3)]","[('ambient', 7), ('trance', 1)]","[('roc', 7), ('hip', 1)]","[('jaz', 8)]","[('ChaChaCha', 7), ('VienneseWaltz', 1)]","[('not_acoustic', 8)]","[('not_aggressive', 4), ('aggressive', 4)]","[('electronic', 5), ('not_electronic', 3)]","[('not_happy', 4), ('happy', 4)]","[('not_party', 7), ('party', 1)]","[('relaxed', 5), ('not_relaxed', 3)]","[('not_sad', 8)]","[('Cluster5', 7), ('Cluster1', 1)]","[('dark', 5), ('bright', 3)]","[('tonal', 5), ('atonal', 3)]","[('instrumental', 4), ('voice', 4)]"
16120,25254,14,6,"[('not_danceable', 5), ('danceable', 1)]","[('female', 4), ('male', 2)]","[('electronic', 5), ('alternative', 1)]","[('ambient', 5), ('house', 1)]","[('roc', 3), ('pop', 2), ('hip', 1)]","[('jaz', 5), ('pop', 1)]","[('VienneseWaltz', 4), ('Samba', 1), ('Tango', 1)]","[('not_acoustic', 6)]","[('not_aggressive', 6)]","[('not_electronic', 5), ('electronic', 1)]","[('happy', 4), ('not_happy', 2)]","[('not_party', 5), ('party', 1)]","[('relaxed', 4), ('not_relaxed', 2)]","[('not_sad', 6)]","[('Cluster5', 3), ('Cluster3', 2), ('Cluster2', 1)]","[('bright', 4), ('dark', 2)]","[('tonal', 4), ('atonal', 2)]","[('instrumental', 4), ('voice', 2)]"
13117,13471,10,6,"[('not_danceable', 5), ('danceable', 1)]","[('female', 4), ('male', 2)]","[('electronic', 5), ('folkcountry', 1)]","[('ambient', 5), ('house', 1)]","[('pop', 3), ('jaz', 2), ('cla', 1)]","[('jaz', 6)]","[('VienneseWaltz', 4), ('Rumba-American', 1), ('Tango', 1)]","[('not_acoustic', 4), ('acoustic', 2)]","[('not_aggressive', 6)]","[('electronic', 3), ('not_electronic', 3)]","[('not_happy', 4), ('happy', 2)]","[('not_party', 6)]","[('relaxed', 6)]","[('sad', 4), ('not_sad', 2)]","[('Cluster2', 3), ('Cluster5', 2), ('Cluster3', 1)]","[('bright', 4), ('dark', 2)]","[('atonal', 3), ('tonal', 3)]","[('instrumental', 4), ('voice', 2)]"
18711,28656,8,6,"[('danceable', 4), ('not_danceable', 2)]","[('male', 3), ('female', 3)]","[('electronic', 6)]","[('ambient', 4), ('trance', 2)]","[('rhy', 2), ('roc', 2), ('hip', 1), ('jaz', 1)]","[('jaz', 5), ('roc', 1)]","[('ChaChaCha', 3), ('VienneseWaltz', 1), ('Rumba-American', 1), ('Tango', 1)]","[('not_acoustic', 6)]","[('not_aggressive', 5), ('aggressive', 1)]","[('electronic', 5), ('not_electronic', 1)]","[('not_happy', 5), ('happy', 1)]","[('not_party', 4), ('party', 2)]","[('relaxed', 4), ('not_relaxed', 2)]","[('not_sad', 6)]","[('Cluster5', 6)]","[('dark', 4), ('bright', 2)]","[('atonal', 4), ('tonal', 2)]","[('instrumental', 5), ('voice', 1)]"
12250,12085,16,7,"[('not_danceable', 4), ('danceable', 3)]","[('female', 7)]","[('electronic', 7)]","[('ambient', 5), ('trance', 2)]","[('pop', 3), ('rhy', 2), ('roc', 1), ('jaz', 1)]","[('jaz', 7)]","[('VienneseWaltz', 2), ('Rumba-American', 1), ('Samba', 1), ('Tango', 1), ('Waltz', 1), ('ChaChaCha', 1)]","[('not_acoustic', 7)]","[('not_aggressive', 7)]","[('electronic', 6), ('not_electronic', 1)]","[('not_happy', 4), ('happy', 3)]","[('not_party', 7)]","[('relaxed', 6), ('not_relaxed', 1)]","[('not_sad', 7)]","[('Cluster5', 5), ('Cluster3', 2)]","[('dark', 4), ('bright', 3)]","[('atonal', 6), ('tonal', 1)]","[('instrumental', 5), ('voice', 2)]"
1454,5638,8,7,"[('danceable', 4), ('not_danceable', 3)]","[('female', 4), ('male', 3)]","[('electronic', 7)]","[('trance', 4), ('ambient', 3)]","[('pop', 3), ('hip', 2), ('roc', 2)]","[('jaz', 7)]","[('VienneseWaltz', 2), ('Tango', 2), ('ChaChaCha', 2), ('Rumba-American', 1)]","[('not_acoustic', 6), ('acoustic', 1)]","[('not_aggressive', 5), ('aggressive', 2)]","[('electronic', 6), ('not_electronic', 1)]","[('not_happy', 5), ('happy', 2)]","[('not_party', 4), ('party', 3)]","[('not_relaxed', 4), ('relaxed', 3)]","[('not_sad', 7)]","[('Cluster5', 5), ('Cluster1', 1), ('Cluster4', 1)]","[('dark', 5), ('bright', 2)]","[('atonal', 5), ('tonal', 2)]","[('instrumental', 4), ('voice', 3)]"
12679,12438,10,6,"[('not_danceable', 5), ('danceable', 1)]","[('female', 4), ('male', 2)]","[('electronic', 5), ('folkcountry', 1)]","[('ambient', 6)]","[('rhy', 2), ('roc', 1), ('jaz', 1), ('spe', 1), ('pop', 1)]","[('jaz', 6)]","[('Tango', 2), ('ChaChaCha', 2), ('VienneseWaltz', 1), ('Rumba-American', 1)]","[('not_acoustic', 4), ('acoustic', 2)]","[('not_aggressive', 4), ('aggressive', 2)]","[('electronic', 5), ('not_electronic', 1)]","[('not_happy', 5), ('happy', 1)]","[('not_party', 5), ('party', 1)]","[('relaxed', 5), ('not_relaxed', 1)]","[('not_sad', 4), ('sad', 2)]","[('Cluster3', 2), ('Cluster5', 2), ('Cluster2', 1), ('Cluster1', 1)]","[('dark', 4), ('bright', 2)]","[('atonal', 5), ('tonal', 1)]","[('voice', 4), ('instrumental', 2)]"
9589,9153,5,5,"[('not_danceable', 4), ('danceable', 1)]","[('female', 4), ('male', 1)]","[('electronic', 5)]","[('ambient', 5)]","[('rhy', 3), ('hip', 1), ('pop', 1)]","[('jaz', 5)]","[('Tango', 2), ('Rumba-International', 1), ('Samba', 1), ('ChaChaCha', 1)]","[('not_acoustic', 3), ('acoustic', 2)]","[('not_aggressive', 5)]","[('electronic', 3), ('not_electronic', 2)]","[('not_happy', 3), ('happy', 2)]","[('not_party', 4), ('party', 1)]","[('relaxed', 4), ('not_relaxed', 1)]","[('not_sad', 4), ('sad', 1)]","[('Cluster5', 4), ('Cluster3', 1)]","[('dark', 3), ('bright', 2)]","[('atonal', 4), ('tonal', 1)]","[('instrumental', 3), ('voice', 2)]"
25862,32587,10,8,"[('danceable', 5), ('not_danceable', 3)]","[('female', 8)]","[('electronic', 8)]","[('ambient', 5), ('trance', 3)]","[('rhy', 3), ('pop', 2), ('hip', 1), ('roc', 1), ('jaz', 1)]","[('jaz', 7), ('hip', 1)]","[('VienneseWaltz', 3), ('ChaChaCha', 3), ('Tango', 2)]","[('not_acoustic', 5), ('acoustic', 3)]","[('not_aggressive', 8)]","[('electronic', 6), ('not_electronic', 2)]","[('not_happy', 6), ('happy', 2)]","[('not_party', 6), ('party', 2)]","[('relaxed', 6), ('not_relaxed', 2)]","[('not_sad', 5), ('sad', 3)]","[('Cluster5', 6), ('Cluster3', 1), ('Cluster4', 1)]","[('dark', 4), ('bright', 4)]","[('atonal', 5), ('tonal', 3)]","[('instrumental', 5), ('voice', 3)]"
7392,5988,15,7,"[('not_danceable', 7)]","[('female', 7)]","[('electronic', 6), ('jazz', 1)]","[('trance', 5), ('techno', 1), ('ambient', 1)]","[('dan', 2), ('roc', 2), ('rhy', 1), ('hip', 1), ('pop', 1)]","[('jaz', 6), ('roc', 1)]","[('ChaChaCha', 4), ('Rumba-American', 1), ('Waltz', 1), ('Rumba-International', 1)]","[('not_acoustic', 6), ('acoustic', 1)]","[('not_aggressive', 7)]","[('electronic', 6), ('not_electronic', 1)]","[('not_happy', 6), ('happy', 1)]","[('not_party', 7)]","[('relaxed', 7)]","[('not_sad', 6), ('sad', 1)]","[('Cluster5', 6), ('Cluster3', 1)]","[('dark', 6), ('bright', 1)]","[('atonal', 7)]","[('instrumental', 6), ('voice', 1)]"
2319,8071,10,6,"[('not_danceable', 4), ('danceable', 2)]","[('female', 4), ('male', 2)]","[('electronic', 6)]","[('ambient', 6)]","[('pop', 3), ('roc', 2), ('rhy', 1)]","[('jaz', 6)]","[('VienneseWaltz', 3), ('Rumba-American', 1), ('Tango', 1), ('ChaChaCha', 1)]","[('not_acoustic', 5), ('acoustic', 1)]","[('not_aggressive', 6)]","[('not_electronic', 4), ('electronic', 2)]","[('not_happy', 4), ('happy', 2)]","[('not_party', 5), ('party', 1)]","[('relaxed', 5), ('not_relaxed', 1)]","[('not_sad', 5), ('sad', 1)]","[('Cluster3', 3), ('Cluster5', 3)]","[('dark', 3), ('bright', 3)]","[('atonal', 4), ('tonal', 2)]","[('instrumental', 5), ('voice', 1)]"
11593,28840,13,6,"[('not_danceable', 5), ('danceable', 1)]","[('female', 4), ('male', 2)]","[('electronic', 6)]","[('ambient', 6)]","[('rhy', 3), ('cla', 2), ('jaz', 1)]","[('jaz', 5), ('roc', 1)]","[('VienneseWaltz', 4), ('Waltz', 1), ('Rumba-International', 1)]","[('acoustic', 3), ('not_acoustic', 3)]","[('not_aggressive', 6)]","[('electronic', 5), ('not_electronic', 1)]","[('not_happy', 5), ('happy', 1)]","[('not_party', 6)]","[('relaxed', 6)]","[('not_sad', 4), ('sad', 2)]","[('Cluster5', 5), ('Cluster3', 1)]","[('dark', 5), ('bright', 1)]","[('atonal', 4), ('tonal', 2)]","[('instrumental', 6)]"
